"order_line","order_id","order_date","ship_date","ship_mode","customer_id","product_id","sales","quantity","discount","profit"
2850,"CA-2016-123617","2016-11-28","2016-12-03","Standard Class","AJ-10780","OFF-BI-10002976","7.434",6,"0.7","-5.6994"
2851,"US-2016-128293","2016-06-02","2016-06-05","First Class","KC-16255","OFF-ST-10000736","64.784",1,"0.2","-12.9568"
2853,"CA-2016-136371","2016-03-19","2016-03-21","Second Class","SV-20935","FUR-FU-10000409","14.98",1,"0","6.8908"
2854,"CA-2016-136371","2016-03-19","2016-03-21","Second Class","SV-20935","FUR-FU-10000221","20.32",4,"0","6.9088"
2857,"CA-2016-128594","2016-08-26","2016-08-29","First Class","DJ-13510","FUR-CH-10001215","1603.136",4,"0.2","100.196"
2858,"CA-2016-154690","2016-08-15","2016-08-17","Second Class","CC-12370","FUR-CH-10000988","225.296",2,"0.2","22.5296"
2868,"CA-2016-115588","2016-11-10","2016-11-12","Second Class","AF-10885","OFF-SU-10001225","14.72",5,"0.2","-3.312"
2869,"CA-2016-115588","2016-11-10","2016-11-12","Second Class","AF-10885","OFF-ST-10001558","38.976",3,"0.2","-2.436"
2876,"US-2016-167339","2016-01-21","2016-01-23","Second Class","TD-20995","FUR-CH-10004289","153.568",2,"0.2","-5.7588"
2877,"US-2016-167339","2016-01-21","2016-01-23","Second Class","TD-20995","FUR-CH-10000785","1013.488",7,"0.2","76.0116"
2878,"CA-2016-152072","2016-01-15","2016-01-19","Standard Class","Dp-13240","OFF-EN-10003040","52.34",2,"0","24.5998"
2879,"CA-2016-152072","2016-01-15","2016-01-19","Standard Class","Dp-13240","OFF-AR-10001573","4.66",2,"0","1.3514"
2880,"CA-2016-152072","2016-01-15","2016-01-19","Standard Class","Dp-13240","TEC-AC-10000844","254.97",3,"0","91.7892"
2881,"CA-2016-102932","2016-09-19","2016-09-23","Second Class","SD-20485","OFF-BI-10000756","25.44",6,"0","12.72"
2882,"CA-2016-102932","2016-09-19","2016-09-23","Second Class","SD-20485","OFF-SU-10000381","27.93",3,"0","8.0997"
2884,"CA-2016-130799","2016-11-11","2016-11-16","Second Class","BK-11260","FUR-FU-10001852","6.96",4,"0","2.2272"
2885,"CA-2016-164483","2016-01-30","2016-02-03","Standard Class","JF-15490","OFF-BI-10000014","17.456",2,"0.2","5.8914"
2886,"US-2016-159856","2016-10-18","2016-10-22","Standard Class","EP-13915","FUR-CH-10003396","307.92",5,"0.2","-34.641"
2898,"US-2016-164630","2016-01-04","2016-01-09","Standard Class","EB-13975","TEC-CO-10000971","959.968",4,"0.2","119.996"
2903,"CA-2016-164035","2016-06-12","2016-06-17","Standard Class","CR-12730","OFF-PA-10002160","23.12",5,"0.2","8.381"
2904,"CA-2016-153577","2016-06-27","2016-07-01","Standard Class","KH-16330","OFF-PA-10000575","37.464",7,"0.2","12.1758"
2905,"CA-2016-153577","2016-06-27","2016-07-01","Standard Class","KH-16330","FUR-CH-10003981","539.658",3,"0.3","-7.7094"
2919,"CA-2016-160129","2016-11-23","2016-11-23","Same Day","LS-17200","OFF-FA-10002763","15.8",5,"0.2","2.37"
2920,"CA-2016-160129","2016-11-23","2016-11-23","Same Day","LS-17200","FUR-FU-10002088","14.368",2,"0.2","3.9512"
2921,"CA-2016-160129","2016-11-23","2016-11-23","Same Day","LS-17200","FUR-FU-10003976","70.448",7,"0.2","12.3284"
2934,"US-2016-169040","2016-12-06","2016-12-12","Standard Class","GT-14710","TEC-PH-10002310","156.792",1,"0.2","13.7193"
2935,"US-2016-169040","2016-12-06","2016-12-12","Standard Class","GT-14710","TEC-PH-10002834","431.976",3,"0.2","26.9985"
2936,"US-2016-169040","2016-12-06","2016-12-12","Standard Class","GT-14710","OFF-EN-10000927","35.89",1,"0","16.1505"
2937,"US-2016-169040","2016-12-06","2016-12-12","Standard Class","GT-14710","OFF-BI-10001636","47.208",7,"0.2","15.3426"
2938,"US-2016-169040","2016-12-06","2016-12-12","Standard Class","GT-14710","OFF-PA-10001736","248.08",7,"0","116.5976"
2939,"US-2016-169040","2016-12-06","2016-12-12","Standard Class","GT-14710","OFF-PA-10000482","189.7",5,"0","89.159"
2940,"US-2016-169040","2016-12-06","2016-12-12","Standard Class","GT-14710","OFF-BI-10001658","59.808",3,"0.2","19.4376"
2946,"CA-2016-166443","2016-11-04","2016-11-05","First Class","LH-17020","FUR-FU-10004020","38.29",7,"0","16.4647"
2956,"CA-2016-153353","2016-08-18","2016-08-24","Standard Class","GG-14650","TEC-PH-10000439","39.99",1,"0","11.5971"
2986,"CA-2016-139269","2016-05-25","2016-05-30","Standard Class","JB-16045","FUR-FU-10000755","24.96",4,"0","6.24"
2987,"CA-2016-139269","2016-05-25","2016-05-30","Standard Class","JB-16045","OFF-PA-10002893","19.36",2,"0","9.2928"
2988,"CA-2016-139269","2016-05-25","2016-05-30","Standard Class","JB-16045","OFF-ST-10000689","1267.65",9,"0","152.118"
2989,"CA-2016-139010","2016-02-21","2016-02-26","Second Class","MC-17635","TEC-AC-10004227","12.99",1,"0","0.7794"
2990,"CA-2016-139010","2016-02-21","2016-02-26","Second Class","MC-17635","OFF-BI-10000174","18.56",4,"0.2","6.496"
2991,"CA-2016-139010","2016-02-21","2016-02-26","Second Class","MC-17635","OFF-ST-10001809","449.15",5,"0","8.983"
2992,"CA-2016-139010","2016-02-21","2016-02-26","Second Class","MC-17635","OFF-BI-10002309","31.248",7,"0.2","10.9368"
2993,"CA-2016-134376","2016-10-02","2016-10-06","Standard Class","TT-21265","OFF-AP-10004532","61.44",3,"0","16.5888"
2995,"CA-2016-112893","2016-09-09","2016-09-13","Second Class","AT-10735","OFF-BI-10004654","55.36",4,"0.2","18.684"
3005,"CA-2016-131499","2016-09-08","2016-09-10","First Class","MG-17875","OFF-AP-10003779","207.48",1,"0","62.244"
3009,"CA-2016-124772","2016-12-05","2016-12-06","First Class","JG-15160","FUR-FU-10004748","191.82",3,"0","74.8098"
3010,"CA-2016-115525","2016-07-25","2016-07-29","Standard Class","RR-19525","OFF-AP-10000026","243.88",5,"0.2","27.4365"
3017,"US-2016-160528","2016-08-23","2016-08-30","Standard Class","MH-18115","OFF-ST-10002743","727.296",8,"0.2","-172.7328"
3018,"US-2016-160528","2016-08-23","2016-08-30","Standard Class","MH-18115","FUR-FU-10004973","22.608",3,"0.6","-10.1736"
3019,"US-2016-160528","2016-08-23","2016-08-30","Standard Class","MH-18115","TEC-AC-10002842","666.4",7,"0.2","-33.32"
3030,"US-2016-164189","2016-03-24","2016-03-28","Standard Class","DR-12880","TEC-PH-10003691","403.168",4,"0.2","25.198"
3033,"US-2016-114293","2016-11-21","2016-11-26","Standard Class","JH-16180","FUR-CH-10003833","195.136",4,"0.2","-12.196"
3041,"US-2016-147991","2016-05-05","2016-05-09","Standard Class","ZD-21925","FUR-FU-10004270","16.72",5,"0.2","3.344"
3054,"CA-2016-128517","2016-04-09","2016-04-14","Second Class","SW-20350","TEC-PH-10002555","517.9",2,"0","134.654"
3055,"CA-2016-128517","2016-04-09","2016-04-14","Second Class","SW-20350","OFF-BI-10000831","5.28",2,"0","2.4288"
3061,"CA-2016-144554","2016-11-07","2016-11-12","Standard Class","DM-13345","TEC-AC-10002800","119.976",3,"0.2","22.4955"
3074,"CA-2016-125206","2016-01-03","2016-01-05","First Class","LR-16915","OFF-ST-10003692","114.46",2,"0","28.615"
3091,"CA-2016-112123","2016-03-03","2016-03-08","Standard Class","BH-11710","OFF-BI-10001071","447.86",7,"0","219.4514"
3092,"CA-2016-112123","2016-03-03","2016-03-08","Standard Class","BH-11710","TEC-PH-10001557","479.95",5,"0","129.5865"
3093,"CA-2016-112123","2016-03-03","2016-03-08","Standard Class","BH-11710","OFF-PA-10001977","166.44",3,"0","79.8912"
3104,"CA-2016-124562","2016-12-08","2016-12-12","Standard Class","JP-16135","OFF-BI-10001267","12.957",7,"0.7","-9.5018"
3106,"CA-2016-103037","2016-07-25","2016-07-29","Standard Class","KH-16630","OFF-LA-10004345","15.712",4,"0.2","5.6956"
3108,"CA-2016-121671","2016-07-17","2016-07-22","Standard Class","AA-10480","OFF-PA-10001471","21.93",3,"0","10.0878"
3109,"CA-2016-121671","2016-07-17","2016-07-22","Standard Class","AA-10480","OFF-ST-10002344","242.94",3,"0","4.8588"
3110,"CA-2016-121671","2016-07-17","2016-07-22","Standard Class","AA-10480","OFF-PA-10001892","7.64",1,"0","3.7436"
3111,"CA-2016-121671","2016-07-17","2016-07-22","Standard Class","AA-10480","OFF-PA-10001934","51.84",8,"0","25.4016"
3112,"CA-2016-121671","2016-07-17","2016-07-22","Standard Class","AA-10480","OFF-ST-10000078","265.17",1,"0","47.7306"
3113,"CA-2016-150350","2016-08-23","2016-08-30","Standard Class","MS-17770","TEC-MA-10001972","837.6",3,"0.2","62.82"
3114,"CA-2016-150350","2016-08-23","2016-08-30","Standard Class","MS-17770","OFF-EN-10002504","135.9",5,"0","63.873"
3115,"CA-2016-150350","2016-08-23","2016-08-30","Standard Class","MS-17770","OFF-PA-10002160","34.68",6,"0","16.9932"
3116,"CA-2016-150350","2016-08-23","2016-08-30","Standard Class","MS-17770","FUR-CH-10001973","532.704",6,"0.2","-39.9528"
3117,"CA-2016-150350","2016-08-23","2016-08-30","Standard Class","MS-17770","OFF-AP-10001492","43.1",5,"0","11.206"
3118,"CA-2016-150350","2016-08-23","2016-08-30","Standard Class","MS-17770","OFF-SU-10002189","15.88",4,"0","0.1588"
3145,"US-2016-148110","2016-09-05","2016-09-11","Standard Class","AR-10825","FUR-CH-10002647","347.802",7,"0.3","-24.843"
3149,"CA-2016-120558","2016-06-07","2016-06-10","First Class","RD-19810","OFF-PA-10003441","32.4",5,"0","15.552"
3159,"US-2016-162677","2016-03-26","2016-03-27","First Class","DB-13210","OFF-ST-10001291","67.64",5,"0.2","5.9185"
3160,"US-2016-162677","2016-03-26","2016-03-27","First Class","DB-13210","TEC-AC-10001314","119.976",3,"0.2","-17.9964"
3168,"CA-2016-146682","2016-10-29","2016-10-31","First Class","KW-16435","FUR-FU-10002671","67",5,"0","32.16"
3169,"CA-2016-138695","2016-05-28","2016-06-03","Standard Class","KC-16675","FUR-CH-10003833","390.272",8,"0.2","-24.392"
3170,"CA-2016-138695","2016-05-28","2016-06-03","Standard Class","KC-16675","OFF-PA-10001667","62.192",13,"0.2","19.435"
3172,"US-2016-133879","2016-03-21","2016-03-28","Standard Class","KT-16465","OFF-BI-10004465","3.168",2,"0.8","-4.752"
3173,"US-2016-133879","2016-03-21","2016-03-28","Standard Class","KT-16465","FUR-CH-10000665","528.43",5,"0.3","0"
3174,"US-2016-133879","2016-03-21","2016-03-28","Standard Class","KT-16465","OFF-AR-10004956","13.392",3,"0.2","1.5066"
3196,"CA-2016-169026","2016-08-08","2016-08-13","Standard Class","CM-12655","OFF-FA-10001883","23.34",3,"0","0.2334"
3209,"CA-2016-108882","2016-01-09","2016-01-15","Standard Class","LA-16780","TEC-AC-10000420","349.95",5,"0","118.983"
3210,"CA-2016-108882","2016-01-09","2016-01-15","Standard Class","LA-16780","TEC-PH-10002726","377.928",9,"0.2","141.723"
3214,"CA-2016-132409","2016-05-26","2016-06-01","Standard Class","TH-21235","OFF-AR-10001919","1.504",1,"0.2","0.1692"
3215,"CA-2016-132409","2016-05-26","2016-06-01","Standard Class","TH-21235","OFF-AP-10002082","34.848",2,"0.2","6.534"
3235,"CA-2016-138933","2016-04-24","2016-04-27","First Class","JL-15130","OFF-BI-10003355","3.984",1,"0.2","1.3944"
3236,"CA-2016-140746","2016-01-15","2016-01-15","Same Day","RC-19825","FUR-TA-10002903","181.797",1,"0.3","-15.5826"
3237,"CA-2016-146836","2016-05-02","2016-05-02","Same Day","CC-12475","OFF-ST-10001580","44.94",3,"0","12.5832"
3238,"CA-2016-146836","2016-05-02","2016-05-02","Same Day","CC-12475","OFF-BI-10000315","45.576",3,"0.2","15.9516"
3239,"US-2016-127971","2016-11-20","2016-11-27","Standard Class","DW-13195","FUR-CH-10003774","318.43",5,"0.3","-77.333"
3240,"US-2016-127971","2016-11-20","2016-11-27","Standard Class","DW-13195","TEC-PH-10003095","122.92",7,"0.2","46.095"
3241,"US-2016-127971","2016-11-20","2016-11-27","Standard Class","DW-13195","FUR-FU-10000023","7.068",3,"0.6","-2.8272"
3242,"US-2016-140809","2016-02-01","2016-02-03","First Class","CK-12760","OFF-ST-10002214","56.45",5,"0","14.677"
3249,"CA-2016-159730","2016-09-17","2016-09-21","Standard Class","SJ-20125","FUR-CH-10004875","113.888",2,"0.2","9.9652"
3250,"CA-2016-159730","2016-09-17","2016-09-21","Standard Class","SJ-20125","TEC-PH-10002085","105.584",2,"0.2","7.9188"
3251,"CA-2016-157868","2016-12-23","2016-12-29","Standard Class","MC-17590","OFF-FA-10000992","24.85",7,"0","11.6795"
3255,"CA-2016-155474","2016-07-08","2016-07-14","Standard Class","CC-12220","TEC-PH-10001580","107.984",1,"0.2","9.4486"
3256,"CA-2016-155474","2016-07-08","2016-07-14","Standard Class","CC-12220","OFF-BI-10004209","19.296",3,"0.2","6.03"
3258,"US-2016-161844","2016-12-09","2016-12-14","Second Class","DK-12835","FUR-TA-10001676","79.974",3,"0.4","-29.3238"
3259,"US-2016-161844","2016-12-09","2016-12-14","Second Class","DK-12835","OFF-BI-10003712","2.946",2,"0.7","-2.0622"
3260,"US-2016-162103","2016-11-13","2016-11-17","Standard Class","LB-16795","OFF-BI-10000285","3.136",2,"0.8","-4.704"
3265,"CA-2016-122518","2016-03-04","2016-03-08","Second Class","RF-19345","OFF-LA-10001641","10.08",4,"0.2","3.528"
3292,"CA-2016-167290","2016-10-30","2016-11-04","Standard Class","JF-15295","OFF-AR-10004078","11.68",2,"0","3.504"
3311,"CA-2016-111416","2016-09-17","2016-09-22","Standard Class","LW-17215","OFF-BI-10002026","232.4",5,"0.2","78.435"
3312,"CA-2016-162747","2016-03-20","2016-03-25","Second Class","AH-10030","FUR-FU-10003691","86.45",7,"0","38.038"
3342,"CA-2016-145982","2016-08-27","2016-09-01","Second Class","TB-21055","OFF-PA-10000675","122.97",3,"0","60.2553"
3343,"CA-2016-145982","2016-08-27","2016-09-01","Second Class","TB-21055","FUR-TA-10001307","244.615",1,"0.3","20.967"
3344,"CA-2016-145982","2016-08-27","2016-09-01","Second Class","TB-21055","TEC-PH-10000011","59.97",3,"0","28.7856"
3345,"CA-2016-145982","2016-08-27","2016-09-01","Second Class","TB-21055","OFF-PA-10002666","81.54",9,"0","36.693"
3346,"CA-2016-145982","2016-08-27","2016-09-01","Second Class","TB-21055","OFF-FA-10000735","11.68",4,"0","5.256"
3347,"CA-2016-145982","2016-08-27","2016-09-01","Second Class","TB-21055","OFF-BI-10000174","29",5,"0","13.92"
3350,"US-2016-157308","2016-08-17","2016-08-21","Standard Class","NM-18520","OFF-BI-10003712","15.712",4,"0.2","5.6956"
3351,"CA-2016-147536","2016-12-26","2016-12-31","Standard Class","AR-10510","TEC-AC-10003280","89.97",3,"0","18.8937"
3359,"CA-2016-139234","2016-05-06","2016-05-10","Standard Class","AF-10870","OFF-BI-10000773","3.208",2,"0.8","-5.2932"
3360,"CA-2016-139234","2016-05-06","2016-05-10","Standard Class","AF-10870","TEC-AC-10004510","26.176",2,"0.2","-3.272"
3365,"CA-2016-130050","2016-07-16","2016-07-18","Second Class","MC-17425","FUR-FU-10001940","9.552",3,"0.6","-3.8208"
3371,"CA-2016-134887","2016-03-25","2016-03-25","Same Day","TB-21280","TEC-AC-10003832","1287.45",5,"0","244.6155"
3378,"CA-2016-100671","2016-11-01","2016-11-04","First Class","CS-12490","OFF-ST-10004950","111.672",9,"0.2","6.9795"
3411,"CA-2016-100244","2016-09-20","2016-09-24","Standard Class","GM-14695","OFF-PA-10001471","65.79",9,"0","30.2634"
3412,"CA-2016-100244","2016-09-20","2016-09-24","Standard Class","GM-14695","OFF-BI-10003656","271.984",2,"0.2","88.3948"
3413,"CA-2016-100244","2016-09-20","2016-09-24","Standard Class","GM-14695","OFF-AR-10000940","11.76",4,"0","3.1752"
3414,"CA-2016-100244","2016-09-20","2016-09-24","Standard Class","GM-14695","OFF-PA-10002319","77.52",2,"0","37.9848"
3415,"CA-2016-100244","2016-09-20","2016-09-24","Standard Class","GM-14695","OFF-BI-10000977","48.64",2,"0.2","15.808"
3416,"CA-2016-116540","2016-09-02","2016-09-02","Same Day","SS-20590","OFF-FA-10002676","1.81",1,"0","0.6516"
3417,"CA-2016-116540","2016-09-02","2016-09-02","Same Day","SS-20590","OFF-BI-10004970","8.26",2,"0","3.8822"
3421,"CA-2016-134803","2016-05-28","2016-06-03","Standard Class","CL-12565","OFF-AP-10000891","262.24",2,"0","78.672"
3422,"CA-2016-134803","2016-05-28","2016-06-03","Standard Class","CL-12565","OFF-PA-10003790","182.72",8,"0","84.0512"
3423,"CA-2016-134803","2016-05-28","2016-06-03","Standard Class","CL-12565","TEC-AC-10002217","131.6",7,"0","7.896"
3424,"CA-2016-134803","2016-05-28","2016-06-03","Standard Class","CL-12565","OFF-BI-10002215","22.72",4,"0.2","7.384"
3425,"CA-2016-134803","2016-05-28","2016-06-03","Standard Class","CL-12565","TEC-MA-10001972","558.4",2,"0.2","41.88"
3445,"CA-2016-116344","2016-07-29","2016-08-02","Standard Class","JO-15145","OFF-ST-10001713","84.784",2,"0.2","-16.9568"
3447,"CA-2016-158869","2016-08-06","2016-08-07","First Class","AH-10690","OFF-PA-10000474","70.88",2,"0","33.3136"
3449,"CA-2016-162614","2016-10-07","2016-10-13","Standard Class","TB-21250","OFF-BI-10004001","27.264",2,"0.2","8.8608"
3456,"CA-2016-166485","2016-02-20","2016-02-27","Standard Class","AH-10210","OFF-PA-10004996","16.496",2,"0.2","5.5674"
3464,"CA-2016-165470","2016-11-25","2016-11-30","Standard Class","HJ-14875","OFF-PA-10004675","5.08",1,"0.2","1.651"
3469,"CA-2016-146143","2016-12-14","2016-12-19","Standard Class","MC-17845","FUR-FU-10002045","133.38",6,"0","58.6872"
3471,"US-2016-150035","2016-12-01","2016-12-05","Standard Class","CL-11890","FUR-FU-10003724","16.74",2,"0","4.3524"
3476,"CA-2016-144911","2016-11-27","2016-11-30","First Class","RW-19630","TEC-AC-10004633","34.95",5,"0","15.378"
3477,"CA-2016-144911","2016-11-27","2016-11-30","First Class","RW-19630","OFF-BI-10000977","152",5,"0","69.92"
3479,"CA-2016-131289","2016-12-08","2016-12-14","Standard Class","SP-20620","OFF-AR-10003056","8.56",2,"0","2.4824"
3480,"CA-2016-131289","2016-12-08","2016-12-14","Standard Class","SP-20620","OFF-PA-10003363","45.36",7,"0","21.7728"
3481,"CA-2016-131289","2016-12-08","2016-12-14","Standard Class","SP-20620","FUR-TA-10003954","1421.664",6,"0.2","-195.4788"
3486,"CA-2016-151169","2016-10-21","2016-10-26","Standard Class","MY-18295","OFF-BI-10002813","7.92",4,"0","3.564"
3487,"US-2016-134761","2016-11-30","2016-11-30","Same Day","DB-13210","TEC-PH-10002890","36.192",1,"0.2","2.7144"
3497,"CA-2016-107328","2016-08-08","2016-08-15","Standard Class","CA-12055","FUR-TA-10001932","513.024",2,"0.2","12.8256"
3498,"CA-2016-107328","2016-08-08","2016-08-15","Standard Class","CA-12055","OFF-AP-10004487","487.92",6,"0","136.6176"
3499,"CA-2016-107328","2016-08-08","2016-08-15","Standard Class","CA-12055","OFF-BI-10002160","15.24",5,"0.2","5.334"
3500,"CA-2016-108616","2016-09-29","2016-10-03","Standard Class","JK-15730","TEC-AC-10000420","209.97",3,"0","71.3898"
3501,"CA-2016-108616","2016-09-29","2016-10-03","Standard Class","JK-15730","OFF-BI-10001989","62.94",3,"0","30.2112"
3502,"CA-2016-108616","2016-09-29","2016-10-03","Standard Class","JK-15730","OFF-AR-10001149","25.92",9,"0","7.776"
3505,"CA-2016-150945","2016-12-18","2016-12-20","Second Class","JK-16120","OFF-ST-10003716","900.08",4,"0","117.0104"
3516,"CA-2016-168536","2016-12-20","2016-12-24","Standard Class","SC-20800","TEC-AC-10002323","66.3",3,"0","8.619"
3517,"US-2016-113649","2016-08-09","2016-08-12","First Class","HA-14920","OFF-PA-10000130","30.816",9,"0.2","9.63"
3518,"US-2016-113649","2016-08-09","2016-08-12","First Class","HA-14920","TEC-PH-10002350","44.784",2,"0.2","4.4784"
3519,"US-2016-113649","2016-08-09","2016-08-12","First Class","HA-14920","OFF-AP-10002518","569.536",4,"0.2","64.0728"
3522,"CA-2016-114482","2016-11-21","2016-11-25","Second Class","DM-13345","OFF-PA-10003845","40.46",7,"0","19.8254"
3523,"CA-2016-114482","2016-11-21","2016-11-25","Second Class","DM-13345","TEC-PH-10001580","404.94",3,"0","109.3338"
3524,"CA-2016-137673","2016-09-05","2016-09-10","Standard Class","ML-17395","TEC-AC-10002345","116",8,"0","29"
3525,"CA-2016-132731","2016-11-24","2016-11-28","Standard Class","GA-14515","TEC-PH-10004120","657.552",6,"0.2","49.3164"
3529,"CA-2016-130680","2016-06-24","2016-06-29","Standard Class","BD-11320","TEC-PH-10004833","38.24",4,"0.2","-9.56"
3531,"US-2016-152835","2016-05-19","2016-05-23","Standard Class","RP-19855","OFF-AR-10003056","21.4",5,"0","6.206"
3532,"CA-2016-155565","2016-05-28","2016-05-28","Same Day","EH-13765","OFF-SU-10001218","54.9",5,"0","15.372"
3537,"CA-2016-145842","2016-06-17","2016-06-20","Second Class","FM-14380","OFF-ST-10000419","40.74",3,"0","0.4074"
3542,"CA-2016-157511","2016-09-18","2016-09-20","First Class","SV-20365","FUR-FU-10002107","5.352",3,"0.2","1.6056"
3543,"CA-2016-157511","2016-09-18","2016-09-20","First Class","SV-20365","FUR-CH-10002647","99.372",2,"0.3","-7.098"
3544,"CA-2016-157511","2016-09-18","2016-09-20","First Class","SV-20365","OFF-AR-10002257","2.672",1,"0.2","0.3674"
3551,"CA-2016-152555","2016-03-29","2016-04-02","Second Class","ME-17320","OFF-PA-10001295","45.528",3,"0.2","15.9348"
